day,date,position,shares_L,shares_O,z_score,price_L,price_O
1509,Y5-M10-D15,1,139,-993,-1.4831615293348661,219.64,37.55
1510,Y5-M10-D16,1,139,-993,-1.4757040283208638,225.4,38.31
1511,Y5-M10-D19,1,139,-993,-1.5664767049777666,228.37,39.28
1512,Y5-M10-D20,1,139,-993,-1.6332443636660392,225.31,39.26
1513,Y5-M10-D21,1,139,-993,-1.5632401296789977,231.3,39.67
1514,Y5-M10-D22,1,139,-993,-1.6486642072992952,229.57,39.95
1515,Y5-M10-D23,1,139,-993,-1.660051868323848,229.43,40.0
1516,Y5-M10-D26,1,139,-993,-1.5012864430217012,228.93,38.96
1517,Y5-M10-D27,1,139,-993,-1.4968025667323634,217.9,37.39
1518,Y5-M10-D28,1,139,-993,-1.4829054877045897,214.36,36.81
1519,Y5-M10-D29,1,139,-993,-1.4249744390194155,218.75,37.07
1520,Y5-M10-D30,1,139,-993,-1.3815182135879924,219.29,36.88
1521,Y5-M11-D02,1,139,-993,-1.600303348788912,208.23,36.67
1522,Y5-M11-D03,1,139,-993,-1.3526399854991047,216.19,36.27
1523,Y5-M11-D04,1,139,-993,-1.3668098924490393,217.43,36.53
1524,Y5-M11-D05,1,139,-993,-1.5329414922942561,212.46,36.85
1525,Y5-M11-D06,1,139,-993,-1.452253059342496,210.98,36.15
1526,Y5-M11-D09,1,139,-993,-1.2863503514199313,215.94,35.83
1527,Y5-M11-D10,1,139,-993,-1.3722689072297374,217.12,36.52
1528,Y5-M11-D11,1,139,-993,-1.4794033261389632,214.37,36.79
1529,Y5-M11-D12,1,139,-993,-1.2639200944907587,218.35,36.03
1530,Y5-M11-D13,1,139,-993,-0.9785121077085867,227.53,35.57
1531,Y5-M11-D16,1,139,-993,-1.1925356000239808,215.82,35.24
1532,Y5-M11-D17,1,139,-993,-1.4071529574342807,216.74,36.68
1533,Y5-M11-D18,1,139,-993,-1.3653582135506943,219.71,36.84
1534,Y5-M11-D19,1,139,-993,-1.5039204273681464,230.96,39.26
1535,Y5-M11-D20,1,139,-993,-1.3762866065278307,231.96,38.62
1536,Y5-M11-D23,1,139,-993,-1.4325703242642986,228.5,38.48
1537,Y5-M11-D24,1,139,-993,-1.4104365904929979,229.61,38.5
1538,Y5-M11-D25,1,139,-993,-1.2449714256519375,237.84,38.64
1539,Y5-M11-D26,1,139,-993,-1.3487802457727385,241.17,39.74
1540,Y5-M11-D27,1,139,-993,-1.6394359604840003,239.34,41.26
1541,Y5-M11-D30,1,139,-993,-1.9995892506634672,241.91,43.82
1542,Y5-M12-D01,1,139,-993,-1.7208347644394253,241.79,42.1
1543,Y5-M12-D02,1,139,-993,-1.5936491828078307,245.13,41.79
1544,Y5-M12-D03,1,139,-993,-1.7474752509566127,237.48,41.66
1545,Y5-M12-D04,1,139,-993,-1.7913514143984974,232.56,41.24
1546,Y5-M12-D07,1,139,-993,-1.371374066370616,242.9,40.12
1547,Y5-M12-D08,1,139,-993,-1.4973062568469755,232.25,39.4
1548,Y5-M12-D09,1,139,-993,-1.6014104486350094,232.85,40.12
1549,Y5-M12-D10,1,139,-993,-1.4940532279677978,228.96,38.92
1550,Y5-M12-D11,1,139,-993,-1.6164985589683003,223.11,38.85
1551,Y5-M12-D14,1,139,-993,-1.4043596826702063,230.09,38.53
1552,Y5-M12-D15,1,139,-993,-1.2115879290192764,225.57,36.72
1553,Y5-M12-D16,1,139,-993,-0.9762587313356434,229.13,35.78
1554,Y5-M12-D17,1,139,-993,-1.0265094772488286,223.86,35.35
1555,Y5-M12-D18,1,139,-993,-1.3573683885123393,218.2,36.58
1556,Y5-M12-D21,1,139,-993,-1.4505984867384882,217.13,37.0
1557,Y5-M12-D22,1,139,-993,-1.0853014614978789,222.65,35.54
1558,Y5-M12-D23,1,139,-993,-1.183907641179734,217.77,35.46
1559,Y5-M12-D24,1,139,-993,-1.3509892000784847,212.83,35.79
1560,Y5-M12-D25,1,139,-993,-1.4258414647479596,215.28,36.59
1561,Y5-M12-D28,1,139,-993,-1.6641592565345507,213.52,37.8
1562,Y5-M12-D29,1,139,-993,-1.6013194548755518,219.34,38.23
1563,Y5-M12-D30,1,139,-993,-1.3711149029799021,219.53,36.85
1564,Y5-M12-D31,1,139,-993,-1.2820236159231584,229.5,37.7
1565,Y6-M01-D01,1,139,-993,-1.1658783272149082,227.71,36.74
1566,Y6-M01-D04,1,139,-993,-1.0688281520108265,231.95,36.74
1567,Y6-M01-D05,1,139,-993,-0.9498624388308757,238.22,36.89
1568,Y6-M01-D06,1,139,-993,-0.6713662972183855,246.24,36.31
1569,Y6-M01-D07,1,139,-993,-0.470493970073534,259.02,36.87
1570,Y6-M01-D08,1,139,-993,-0.5665586433705142,253.25,36.65
1571,Y6-M01-D11,1,139,-993,-0.7117151196568177,252.7,37.46
1572,Y6-M01-D12,1,139,-993,-0.634417281035954,254.79,37.28
1573,Y6-M01-D13,1,139,-993,-0.6043732010793761,253.6,36.93
1574,Y6-M01-D14,1,139,-993,-0.5083299200368313,257.51,36.89
1575,Y6-M01-D15,1,139,-993,-0.41755000172462375,259.76,36.65
1576,Y6-M01-D18,1,139,-993,-0.29134761901885625,261.77,36.16
1577,Y6-M01-D19,1,139,-993,-0.12784309457625612,260.19,34.94
1578,Y6-M01-D20,1,139,-993,-0.0264225805873666,266.48,35.2
1579,Y6-M01-D21,1,139,-993,-0.16201298659374402,268.35,36.29
1580,Y6-M01-D22,0,0,0,0.06502065096855826,283.56,37.03
1581,Y6-M01-D25,0,0,0,0.08298233369816245,292.21,38.13
1582,Y6-M01-D26,0,0,0,0.07454311796044888,297.49,38.92
1583,Y6-M01-D27,0,0,0,-0.17136365012720003,296.9,40.34
1584,Y6-M01-D28,0,0,0,-0.4873055890929025,286.1,40.76
1585,Y6-M01-D29,0,0,0,-0.6672322453677438,285.89,41.83
1586,Y6-M02-D01,0,0,0,-0.7476516375807329,280.16,41.52
1587,Y6-M02-D02,0,0,0,-0.4895578139752103,283.07,40.35
1588,Y6-M02-D03,0,0,0,-0.3913677851204238,293.08,41.15
1589,Y6-M02-D04,0,0,0,-0.44561286780746623,287.85,40.75
1590,Y6-M02-D05,0,0,0,-0.7190733871216315,280.05,41.33
1591,Y6-M02-D08,0,0,0,-0.7059990651114155,289.13,42.52
1592,Y6-M02-D09,0,0,0,-0.6542660361203438,287.1,41.92
1593,Y6-M02-D10,0,0,0,-0.5244403799776404,295.06,42.24
1594,Y6-M02-D11,0,0,0,-0.45325729501441225,301.03,42.64
1595,Y6-M02-D12,0,0,0,-0.6022315452973733,294.45,42.63
1596,Y6-M02-D15,0,0,0,-0.8772492205799484,287.44,43.33
1597,Y6-M02-D16,1,141,-1008,-1.0906261859435074,282.98,44.01
1598,Y6-M02-D17,1,141,-1008,-1.0907400561595142,282.26,43.91
1599,Y6-M02-D18,1,141,-1008,-1.1205494867402517,276.31,43.26
1600,Y6-M02-D19,1,141,-1008,-1.3307135720407537,275.78,44.47
1601,Y6-M02-D22,1,141,-1008,-1.312639503297256,272.78,43.94
1602,Y6-M02-D23,1,141,-1008,-1.1844103331599196,273.52,43.26
1603,Y6-M02-D24,1,141,-1008,-1.2818258142477332,268.12,43.1
1604,Y6-M02-D25,1,141,-1008,-1.235488774764689,272.79,43.47
1605,Y6-M02-D26,1,141,-1008,-0.8901458283223268,270.86,41.09
1606,Y6-M03-D01,1,141,-1008,-0.7262569087228355,275.16,40.69
1607,Y6-M03-D02,1,141,-1008,-0.7907084984769708,266.91,39.93
1608,Y6-M03-D03,1,141,-1008,-0.8778582344084142,262.03,39.78
1609,Y6-M03-D04,1,141,-1008,-0.6461913074871987,265.43,38.84
1610,Y6-M03-D05,1,141,-1008,-0.6637472028054784,264.52,38.82
1611,Y6-M03-D08,1,141,-1008,-0.9695525689205868,258.31,39.82
1612,Y6-M03-D09,1,141,-1008,-0.6062490912392576,266.46,38.74
1613,Y6-M03-D10,1,141,-1008,-0.7127323772340962,265.24,39.22
1614,Y6-M03-D11,1,141,-1008,-0.9683118441623708,266.73,40.99
1615,Y6-M03-D12,1,141,-1008,-0.992266017187663,266.47,41.1
1616,Y6-M03-D15,1,141,-1008,-0.8360987006669179,280.3,42.08
1617,Y6-M03-D16,1,141,-1008,-0.9171131094654519,288.63,43.74
1618,Y6-M03-D17,1,141,-1008,-1.0241775941581805,284.31,43.79
1619,Y6-M03-D18,1,141,-1008,-1.1434776763308467,281.1,44.07
1620,Y6-M03-D19,1,141,-1008,-0.8751559534037967,288.89,43.52
1621,Y6-M03-D22,1,141,-1008,-0.5490052043897228,299.85,43.06
1622,Y6-M03-D23,1,141,-1008,-0.8661034505865385,289.5,43.55
1623,Y6-M03-D24,1,141,-1008,-0.8522086745400415,288.82,43.37
1624,Y6-M03-D25,1,141,-1008,-0.9114382018705975,290.88,44.02
1625,Y6-M03-D26,1,141,-1008,-0.9079536453760163,298.54,45.07
1626,Y6-M03-D29,1,141,-1008,-0.9343839965322381,303.32,45.9
1627,Y6-M03-D30,1,141,-1008,-1.0236006687113692,306.93,46.95
1628,Y6-M03-D31,1,141,-1008,-1.1810817659672654,304.34,47.55
1629,Y6-M04-D01,1,141,-1008,-1.0522927893864762,306.32,47.04
1630,Y6-M04-D02,1,141,-1008,-1.1886921345227566,303.65,47.5
1631,Y6-M04-D05,1,141,-1008,-1.0802046048414211,303.17,46.77
1632,Y6-M04-D06,1,141,-1008,-1.3844681170778903,300.96,48.32
1633,Y6-M04-D07,1,141,-1008,-1.4644224837902724,300.47,48.74
1634,Y6-M04-D08,1,141,-1008,-1.5612330709444853,297.17,48.87
1635,Y6-M04-D09,1,141,-1008,-1.5326819701930106,302.35,49.42
1636,Y6-M04-D12,1,141,-1008,-1.5408781434089438,304.28,49.74
1637,Y6-M04-D13,1,141,-1008,-1.4130154306459746,305.29,49.1
1638,Y6-M04-D14,1,141,-1008,-1.5070353787288655,304.4,49.55
1639,Y6-M04-D15,1,141,-1008,-1.3979441066045684,307.45,49.31
1640,Y6-M04-D16,1,141,-1008,-1.2210713726866318,305.31,47.93
1641,Y6-M04-D19,1,141,-1008,-1.1402893102826634,301.26,46.87
1642,Y6-M04-D20,1,141,-1008,-1.0356409468524228,292.89,45.06
1643,Y6-M04-D21,1,141,-1008,-1.0981437438259518,294.95,45.73
1644,Y6-M04-D22,1,141,-1008,-1.192387977868942,288.33,45.38
1645,Y6-M04-D23,1,141,-1008,-1.2861897301563996,286.52,45.7
1646,Y6-M04-D26,1,141,-1008,-1.1827141275376765,284.82,44.83
1647,Y6-M04-D27,1,141,-1008,-1.0693201478637926,288.63,44.67
1648,Y6-M04-D28,1,141,-1008,-0.9337083496029785,288.62,43.84
1649,Y6-M04-D29,1,141,-1008,-0.8577483196644544,289.15,43.45
1650,Y6-M04-D30,1,141,-1008,-0.6497699795016748,289.37,42.21
1651,Y6-M05-D03,1,141,-1008,-0.3725726492460426,290.04,40.61
1652,Y6-M05-D04,1,141,-1008,-0.17470685398667052,298.47,40.58
1653,Y6-M05-D05,1,141,-1008,-0.34620614214165163,293.48,40.93
1654,Y6-M05-D06,1,141,-1008,-0.16008146617270874,300.11,40.72
1655,Y6-M05-D07,1,141,-1008,-0.5782383749465982,288.92,41.71
1656,Y6-M05-D10,1,141,-1008,-0.5338214943344216,290.36,41.64
1657,Y6-M05-D11,1,141,-1008,-0.37689905203134083,290.28,40.67
1658,Y6-M05-D12,1,141,-1008,-0.40456058330919864,289.0,40.66
1659,Y6-M05-D13,1,141,-1008,-0.25004208193927263,289.53,39.79
1660,Y6-M05-D14,0,0,0,0.06558654757667619,291.45,38.13
1661,Y6-M05-D17,0,0,0,-0.010967680168230031,289.75,38.36
1662,Y6-M05-D18,0,0,0,-0.4019777766175677,279.46,39.31
1663,Y6-M05-D19,0,0,0,-0.5184008319220054,270.87,38.82
1664,Y6-M05-D20,0,0,0,-0.6069698256586639,280.3,40.68
1665,Y6-M05-D21,0,0,0,-0.6524941388284152,289.68,42.27
1666,Y6-M05-D24,0,0,0,-0.8435107814792984,289.2,43.37
1667,Y6-M05-D25,0,0,0,-0.775800405392794,287.01,42.65
1668,Y6-M05-D26,0,0,0,-0.6077237999503635,292.78,42.43
1669,Y6-M05-D27,0,0,0,-0.8130837905679427,281.52,42.11
1670,Y6-M05-D28,0,0,0,-0.7933539977297965,283.24,42.23
1671,Y6-M05-D31,0,0,0,-0.5885136647395498,286.04,41.37
1672,Y6-M06-D01,0,0,0,-0.4463350864289884,289.32,40.96
1673,Y6-M06-D02,0,0,0,-0.3597547015775789,290.6,40.61
1674,Y6-M06-D03,0,0,0,-0.5357737415869424,284.34,40.81
1675,Y6-M06-D04,0,0,0,-0.4786111505040754,290.77,41.36
1676,Y6-M06-D07,0,0,0,-0.6955732107582517,289.8,42.55
1677,Y6-M06-D08,0,0,0,-0.70167151083548,287.46,42.26
1678,Y6-M06-D09,0,0,0,-0.5049455692268117,290.12,41.43
1679,Y6-M06-D10,0,0,0,-0.6400010155160866,295.66,43.03
1680,Y6-M06-D11,0,0,0,-0.4658581983780798,300.98,42.71
1681,Y6-M06-D14,0,0,0,-0.5136526742126589,301.18,43.03
1682,Y6-M06-D15,0,0,0,-0.4230779525873903,302.42,42.65
1683,Y6-M06-D16,0,0,0,-0.2749600319057568,306.46,42.31
1684,Y6-M06-D17,0,0,0,-0.23015069570222102,303.77,41.66
1685,Y6-M06-D18,0,0,0,-0.4393304305862606,303.14,42.85
1686,Y6-M06-D21,0,0,0,-0.53535231937437,301.09,43.15
1687,Y6-M06-D22,0,0,0,-0.6070096417633067,301.32,43.62
1688,Y6-M06-D23,0,0,0,-0.697889279692389,294.99,43.29
1689,Y6-M06-D24,0,0,0,-0.5793209607778236,297.31,42.89
1690,Y6-M06-D25,0,0,0,-0.8019579286268556,294.09,43.8
1691,Y6-M06-D28,0,0,0,-0.6149960123297478,298.54,43.28
1692,Y6-M06-D29,0,0,0,-0.5400700262603874,304.03,43.59
1693,Y6-M06-D30,0,0,0,-0.3844174286929468,317.48,44.52
1694,Y6-M07-D01,0,0,0,-0.2016951946727558,328.18,44.9
1695,Y6-M07-D02,0,0,0,-0.48026011901110416,320.3,45.5
1696,Y6-M07-D05,0,0,0,-0.4623175255546586,324.23,45.94
1697,Y6-M07-D06,0,0,0,-0.3379925172108853,326.73,45.53
1698,Y6-M07-D07,0,0,0,-0.3232414115630633,328.59,45.7
1699,Y6-M07-D08,0,0,0,-0.36006437720015555,334.06,46.69
1700,Y6-M07-D09,0,0,0,-0.4096139640347807,339.26,47.72
1701,Y6-M07-D12,0,0,0,-0.14024980409262536,345.88,47.0
1702,Y6-M07-D13,0,0,0,-0.5704321749854845,344.89,49.49
1703,Y6-M07-D14,0,0,0,-0.3847603441878155,359.58,50.41
1704,Y6-M07-D15,0,0,0,-0.411319048870652,353.2,49.68
1705,Y6-M07-D16,0,0,0,-0.5174442706370649,347.92,49.59
1706,Y6-M07-D19,0,0,0,-0.7025632039351066,343.05,50.04
1707,Y6-M07-D20,0,0,0,-0.7235027846404541,337.13,49.34
1708,Y6-M07-D21,0,0,0,-0.8266856512846931,330.62,49.06
1709,Y6-M07-D22,0,0,0,-0.8324553398223955,332.37,49.34
1710,Y6-M07-D23,1,123,-879,-1.0420752534806903,324.07,49.46
1711,Y6-M07-D26,1,123,-879,-1.1358640066596533,320.33,49.51
1712,Y6-M07-D27,1,123,-879,-1.1890261708039958,320.51,49.86
1713,Y6-M07-D28,1,123,-879,-1.147048773978543,324.06,50.1
1714,Y6-M07-D29,1,123,-879,-1.0987835151901688,321.95,49.51
1715,Y6-M07-D30,1,123,-879,-1.1358154646975918,316.9,49.03
1716,Y6-M08-D02,1,123,-879,-1.174111501487467,318.23,49.45
1717,Y6-M08-D03,1,123,-879,-1.1025168716597211,324.79,49.93
1718,Y6-M08-D04,1,123,-879,-1.047736010476414,318.46,48.71
1719,Y6-M08-D05,1,123,-879,-1.188346736691347,315.32,49.13
1720,Y6-M08-D06,1,123,-879,-0.923242499789907,324.9,48.85
1721,Y6-M08-D09,1,123,-879,-0.8272596083272777,332.74,49.36
1722,Y6-M08-D10,1,123,-879,-0.8125925874950839,339.53,50.22
1723,Y6-M08-D11,1,123,-879,-0.9680289595368909,341.82,51.49
1724,Y6-M08-D12,1,123,-879,-1.1265371917181228,335.61,51.59
1725,Y6-M08-D13,1,123,-879,-1.4184917177862435,326.43,52.09
1726,Y6-M08-D16,1,123,-879,-1.556192177260657,319.27,51.93
1727,Y6-M08-D17,1,123,-879,-1.3869023294791094,324.95,51.69
1728,Y6-M08-D18,1,123,-879,-1.4220603590964516,323.7,51.73
1729,Y6-M08-D19,1,123,-879,-1.2140059945525106,329.0,51.2
1730,Y6-M08-D20,1,123,-879,-0.9995640484287704,332.72,50.41
1731,Y6-M08-D23,1,123,-879,-0.927797461786379,338.93,50.84
1732,Y6-M08-D24,1,123,-879,-0.9301670113566043,339.47,50.93
1733,Y6-M08-D25,1,123,-879,-0.6581654125960913,339.77,49.31
1734,Y6-M08-D26,1,123,-879,-0.41817659462508106,341.46,48.08
1735,Y6-M08-D27,1,123,-879,-0.31706593561403373,334.58,46.5
1736,Y6-M08-D30,1,123,-879,-0.4734739916752858,321.24,45.59
1737,Y6-M08-D31,1,123,-879,-0.2125054441828106,321.63,44.05
1738,Y6-M09-D01,1,123,-879,-0.20282665517751836,326.2,44.63
1739,Y6-M09-D02,1,123,-879,-0.2530950061617497,328.58,45.27
1740,Y6-M09-D03,1,123,-879,-0.5049827496387039,322.08,45.9
1741,Y6-M09-D06,1,123,-879,-0.605959630381423,319.17,46.11
1742,Y6-M09-D07,1,123,-879,-0.5048593347861159,325.16,46.33
1743,Y6-M09-D08,1,123,-879,-0.46972006173045905,335.49,47.56
1744,Y6-M09-D09,1,123,-879,-0.28511239291380713,335.69,46.46
1745,Y6-M09-D10,1,123,-879,-0.06250405897451503,331.83,44.56
1746,Y6-M09-D13,1,123,-879,-0.0823167851376507,333.61,44.93
1747,Y6-M09-D14,1,123,-879,-0.24130419341862167,325.52,44.77
1748,Y6-M09-D15,1,123,-879,-0.37848878244909084,317.31,44.46
1749,Y6-M09-D16,1,123,-879,-0.31557098613913054,311.55,43.27
1750,Y6-M09-D17,1,123,-879,-0.5502666559794229,317.17,45.49
1751,Y6-M09-D20,1,123,-879,-0.421569005869566,318.86,44.94
1752,Y6-M09-D21,1,123,-879,-0.6218028664970515,323.34,46.79
1753,Y6-M09-D22,1,123,-879,-0.6823216605478837,320.41,46.75
1754,Y6-M09-D23,1,123,-879,-0.9110626859273333,322.0,48.37
1755,Y6-M09-D24,1,123,-879,-0.955720306080017,321.05,48.51
1756,Y6-M09-D27,1,123,-879,-0.8857814003469209,322.89,48.34
1757,Y6-M09-D28,1,123,-879,-0.7047966722557291,330.94,48.36
1758,Y6-M09-D29,1,123,-879,-0.7786183475279536,332.72,49.06
1759,Y6-M09-D30,1,123,-879,-0.2843519957459663,343.66,47.57
1760,Y6-M10-D01,1,123,-879,-0.14070643644728856,344.43,46.8
1761,Y6-M10-D04,1,123,-879,-0.2948099384807834,340.2,47.15
1762,Y6-M10-D05,1,123,-879,-0.43957511066636773,336.95,47.58
1763,Y6-M10-D06,1,123,-879,-0.4234388058647816,338.37,47.68
1764,Y6-M10-D07,1,123,-879,-0.4759926216036101,336.36,47.72
1765,Y6-M10-D08,1,123,-879,-0.28459882545113985,337.5,46.71
1766,Y6-M10-D11,1,123,-879,-0.2724759466965702,334.24,46.18
1767,Y6-M10-D12,1,123,-879,-0.14852809185438529,336.08,45.68
1768,Y6-M10-D13,1,123,-879,-0.3560723434075737,336.88,47.06
1769,Y6-M10-D14,1,123,-879,-0.30988471699410575,342.33,47.54
1770,Y6-M10-D15,1,123,-879,-0.3274796096378656,347.21,48.33
1771,Y6-M10-D18,1,123,-879,-0.28166683374470863,349.14,48.32
1772,Y6-M10-D19,1,123,-879,-0.3622558797910687,340.9,47.66
1773,Y6-M10-D20,1,123,-879,-0.08407304762833538,340.04,45.84
1774,Y6-M10-D21,0,0,0,0.08286370416339396,340.04,44.82
1775,Y6-M10-D22,0,0,0,0.07771190866778549,341.96,45.12
1776,Y6-M10-D25,0,0,0,0.05112375129604885,343.73,45.53
1777,Y6-M10-D26,0,0,0,0.08093054618403445,338.74,44.65
1778,Y6-M10-D27,0,0,0,0.44231156201322275,346.52,43.53
1779,Y6-M10-D28,0,0,0,0.40140984207516606,343.16,43.31
1780,Y6-M10-D29,0,0,0,0.6046846259510603,342.96,42.04
1781,Y6-M11-D01,0,0,0,0.6490732053649743,351.12,42.91
1782,Y6-M11-D02,0,0,0,0.6455248048185622,351.68,43.01
1783,Y6-M11-D03,-1,-112,800,1.1230878037002054,354.74,40.52
1784,Y6-M11-D04,-1,-112,800,1.0984064733793644,347.87,39.71
1785,Y6-M11-D05,-1,-112,800,1.1862084937158326,352.85,39.87
1786,Y6-M11-D08,-1,-112,800,0.9282308433075913,347.8,40.74
1787,Y6-M11-D09,-1,-112,800,1.0250333700273389,361.11,42.01
1788,Y6-M11-D10,-1,-112,800,1.1083083968541194,359.6,41.29
1789,Y6-M11-D11,-1,-112,800,0.8905943325780435,354.45,41.9
1790,Y6-M11-D12,-1,-112,800,0.9177044505583888,358.28,42.27
1791,Y6-M11-D15,-1,-112,800,0.9349783060294041,368.33,43.57
1792,Y6-M11-D16,-1,-112,800,1.0497536976736614,362.19,42.01
1793,Y6-M11-D17,-1,-112,800,0.8781512354298909,357.41,42.39
1794,Y6-M11-D18,-1,-112,800,0.8516708581094944,353.25,41.97
1795,Y6-M11-D19,-1,-112,800,0.665767013628737,356.64,43.58
1796,Y6-M11-D22,-1,-112,800,0.9562629518546841,372.12,43.97
1797,Y6-M11-D23,-1,-112,800,1.1474966388103633,373.11,42.94
1798,Y6-M11-D24,-1,-112,800,1.036556626233809,377.63,44.25
1799,Y6-M11-D25,-1,-112,800,1.1919719387326562,387.28,44.65
1800,Y6-M11-D26,-1,-112,800,0.8504918537770981,396.1,47.97
1801,Y6-M11-D29,-1,-112,800,0.826037112397632,392.1,47.56
1802,Y6-M11-D30,-1,-112,800,0.8390377130079613,393.24,47.64
1803,Y6-M12-D01,-1,-112,800,0.9847956287559507,400.18,47.72
1804,Y6-M12-D02,-1,-112,800,1.010629811835989,410.89,49.06
1805,Y6-M12-D03,-1,-112,800,0.5955164620032628,414.92,52.16
1806,Y6-M12-D06,-1,-112,800,0.9669297251036197,428.93,51.85
1807,Y6-M12-D07,-1,-112,800,0.6968624358131023,428.5,53.44
1808,Y6-M12-D08,-1,-112,800,0.9158001058440355,420.69,51.01
1809,Y6-M12-D09,-1,-112,800,1.025691923952294,424.49,50.87
1810,Y6-M12-D10,-1,-112,800,1.1376021363461786,423.23,50.01
1811,Y6-M12-D13,-1,-112,800,0.8758368300531331,431.6,52.78
1812,Y6-M12-D14,-1,-112,800,0.7087052449902076,417.72,51.86
1813,Y6-M12-D15,-1,-112,800,0.6933495781202582,427.56,53.33
1814,Y6-M12-D16,-1,-112,800,1.1450114281095949,446.22,53.18
1815,Y6-M12-D17,-1,-112,800,0.3772039266697275,428.12,55.34
1816,Y6-M12-D20,0,0,0,-0.2736955859127735,413.34,57.25
1817,Y6-M12-D21,0,0,0,-0.4736416492398039,401.53,56.82
1818,Y6-M12-D22,0,0,0,-0.22714644079896368,410.44,56.56
1819,Y6-M12-D23,0,0,0,0.4493744838098569,415.9,53.19
1820,Y6-M12-D24,0,0,0,0.5685977228221978,429.26,54.33
1821,Y6-M12-D27,0,0,0,0.28979402921314257,405.21,52.67
1822,Y6-M12-D28,0,0,0,0.340251123303906,410.06,53.04
1823,Y6-M12-D29,0,0,0,0.00042067227832857864,416.95,56.08
1824,Y6-M12-D30,0,0,0,-0.09831007374675058,410.42,55.77
1825,Y6-M12-D31,0,0,0,-0.1138105477237201,415.32,56.55
1826,Y7-M01-D03,0,0,0,-0.10083249085846545,416.03,56.57
1827,Y7-M01-D04,0,0,0,0.01788030245164695,409.49,54.93
1828,Y7-M01-D05,0,0,0,0.3033333767239644,419.53,54.59
1829,Y7-M01-D06,0,0,0,0.05130806779529258,413.31,55.26
1830,Y7-M01-D07,0,0,0,-0.4291005349958777,390.82,55.05
1831,Y7-M01-D10,0,0,0,-0.5493757556599037,376.27,53.75
1832,Y7-M01-D11,0,0,0,-0.5242305513290941,389.81,55.49
1833,Y7-M01-D12,0,0,0,-0.39945648499743486,374.74,52.62
1834,Y7-M01-D13,0,0,0,-0.03350108518713875,387.01,52.1
1835,Y7-M01-D14,0,0,0,-0.32478538906771476,384.08,53.47
1836,Y7-M01-D17,0,0,0,0.1888572972865436,395.08,51.87
1837,Y7-M01-D18,0,0,0,0.00744802522234201,388.37,52.04
1838,Y7-M01-D19,0,0,0,0.14361584274321942,380.09,50.05
1839,Y7-M01-D20,0,0,0,0.19178138191471777,373.9,48.89
1840,Y7-M01-D21,0,0,0,0.044761349154077604,356.68,47.38
1841,Y7-M01-D24,0,0,0,0.11037236789976357,346.39,45.54
1842,Y7-M01-D25,0,0,0,0.2243960882335986,349.87,45.33
1843,Y7-M01-D26,0,0,0,0.19995204298134978,346.8,45.05
1844,Y7-M01-D27,0,0,0,0.5128553616799209,350.46,43.65
1845,Y7-M01-D28,0,0,0,0.5738070928497054,355.84,44.03
1846,Y7-M01-D31,0,0,0,0.38182715932531996,343.52,43.48
1847,Y7-M02-D01,0,0,0,0.6722340740616096,355.85,43.43
1848,Y7-M02-D02,0,0,0,0.5992400944809702,353.09,43.49
1849,Y7-M02-D03,0,0,0,0.5977268745120697,356.17,43.93
1850,Y7-M02-D04,0,0,0,0.4835892839622292,351.97,44.04
1851,Y7-M02-D07,0,0,0,0.47855020719199015,356.04,44.64
1852,Y7-M02-D08,0,0,0,0.402563846325002,345.57,43.64
1853,Y7-M02-D09,0,0,0,0.25199459423878706,344.14,44.36
1854,Y7-M02-D10,0,0,0,0.13502012563683805,338.1,44.23
1855,Y7-M02-D11,0,0,0,0.12840974229905588,346.32,45.42
1856,Y7-M02-D14,0,0,0,-0.006354119506375865,345.08,46.07
1857,Y7-M02-D15,0,0,0,-0.33110667025819224,331.75,46.19
1858,Y7-M02-D16,0,0,0,-0.18228528751671935,343.4,46.91
1859,Y7-M02-D17,0,0,0,-0.33775983810484506,336.25,46.86
1860,Y7-M02-D18,0,0,0,-0.4876164162061192,330.99,47.04
1861,Y7-M02-D21,0,0,0,0.03474210099140369,348.52,46.3
1862,Y7-M02-D22,0,0,0,0.31072767311003313,361.65,46.45
1863,Y7-M02-D23,0,0,0,0.18640036178498506,362.01,47.26
1864,Y7-M02-D24,0,0,0,0.4240089340585487,363.31,45.99
1865,Y7-M02-D25,0,0,0,0.6032893960930306,370.07,45.84
1866,Y7-M02-D28,0,0,0,0.7958906771314261,378.27,45.81
1867,Y7-M03-D01,-1,-100,715,1.1276666402876556,396.34,46.31
1868,Y7-M03-D02,-1,-100,715,0.45189129682459334,374.61,47.4
1869,Y7-M03-D03,-1,-100,715,0.654030014233173,378.15,46.66
1870,Y7-M03-D04,-1,-100,715,0.653529778590475,388.21,48.07
1871,Y7-M03-D07,-1,-100,715,0.7822308831722453,385.61,46.92
1872,Y7-M03-D08,-1,-100,715,0.8030932880057915,387.88,47.11
1873,Y7-M03-D09,-1,-100,715,0.7579790354984434,385.48,47.05
1874,Y7-M03-D10,-1,-100,715,0.8072511884483549,383.7,46.5
1875,Y7-M03-D11,-1,-100,715,0.822028625024642,395.5,48.06
1876,Y7-M03-D14,-1,-100,715,0.8049981447868869,395.9,48.22
1877,Y7-M03-D15,-1,-100,715,0.8031230734061675,393.53,47.9
1878,Y7-M03-D16,-1,-100,715,0.8923102928963972,398.07,47.99
1879,Y7-M03-D17,-1,-100,715,0.9405686427409435,404.54,48.6
